country_code,year,metric_code,group,standard,score_wrt_immediate_duty,score_wrt_global_best,average_immediate_duty_wrt_global_best
SVN,2008,Education,Female,HiY,89.21286392,84.70068896,94.64638001
SVN,2008,Education,Male,HiY,82.02569688,78.08269833,94.64638001
SVN,2008,Health,All,HiY,92.70544339,91.74508509,99.41451684
SVN,2008,PISA_Average,All,HiY,78.37405796,69.92717126,89.29276003
SVN,2008,PISA_Average,Female,HiY,84.96056199,75.93621208,89.29276003
SVN,2008,PISA_Average,Male,HiY,71.84398139,63.95798431,89.29276003
SVN,2008,Work,All,HiY,69.73952417,67.84672964,97.76598994
SVN,2009,Education,All,HiY,83.99133616,79.96483998,94.66934076
SVN,2009,Education,Female,HiY,87.70044562,83.37362768,94.66934076
SVN,2009,Education,Male,HiY,80.48007589,76.73865273,94.66934076
SVN,2009,Health,All,HiY,93.90967391,92.89435406,99.36115223
SVN,2009,PISA_Average,All,HiY,74.49420743,66.47489996,89.37471257
SVN,2009,PISA_Average,Female,HiY,81.16018533,72.54050536,89.37471257
SVN,2009,PISA_Average,Male,HiY,68.18138262,60.73196545,89.37471257
SVN,2009,Work,All,HiY,76.77009327,74.44140182,97.30106665
SVN,2010,Education,All,HiY,84.2663451,80.24831498,94.67844888
SVN,2010,Education,Female,HiY,87.91354502,83.59527268,94.67844888
SVN,2010,Education,Male,HiY,80.81370992,77.08067773,94.67844888
SVN,2010,Health,All,HiY,93.76214724,92.75103639,99.36684801
SVN,2010,Housing,All,HiY,90.63950133,89.71856485,98.86694417
SVN,2010,PISA_Average,All,HiY,74.49420743,66.47489996,89.37471257
SVN,2010,PISA_Average,Female,HiY,81.16018533,72.54050536,89.37471257
SVN,2010,PISA_Average,Male,HiY,68.18138262,60.73196545,89.37471257
SVN,2010,Work,All,HiY,66.32851379,64.24621631,97.3507161
SVN,2011,Education,All,HiY,84.31430629,80.30241998,94.68498459
SVN,2011,Education,Female,HiY,87.92212828,83.61004268,94.68498459
SVN,2011,Education,Male,HiY,80.89877159,77.17184273,94.68498459
SVN,2011,Health,All,HiY,94.09218894,93.07981309,99.37093535
SVN,2011,Housing,All,HiY,90.97421786,90.06655569,98.89239841
SVN,2011,PISA_Average,All,HiY,74.49420743,66.47489996,89.37471257
SVN,2011,PISA_Average,Female,HiY,81.16018533,72.54050536,89.37471257
SVN,2011,PISA_Average,Male,HiY,68.18138262,60.73196545,89.37471257
SVN,2011,Work,All,HiY,68.19969989,66.04080713,97.38634046
SVN,2012,Education,All,HiY,84.26015259,80.15889434,94.58009291
SVN,2012,Education,Female,HiY,88.0326077,83.63845245,94.58009291
SVN,2012,Education,Male,HiY,80.97050526,77.12976675,94.58009291
SVN,2012,Health,All,HiY,94.48091936,93.45048477,99.35258874
SVN,2012,Housing,All,HiY,91.30629667,90.29405002,98.77826224
SVN,2012,PISA_Average,All,HiY,74.40221456,66.25938867,89.22360681
SVN,2012,PISA_Average,Female,HiY,81.13313854,72.40503489,89.22360681
SVN,2012,PISA_Average,Male,HiY,68.58801512,60.96574349,89.22360681
SVN,2012,Work,All,HiY,63.82362148,61.67725982,97.2264053
SVN,2013,Education,All,HiY,84.83286604,80.71967434,94.56794742
SVN,2013,Education,Female,HiY,88.5908273,84.18465245,94.56794742
SVN,2013,Education,Male,HiY,81.55821393,77.70562175,94.56794742
SVN,2013,Health,All,HiY,94.46216734,93.42389283,99.34499481
SVN,2013,Housing,All,HiY,91.02069643,89.95931768,98.73110906
SVN,2013,PISA_Average,All,HiY,74.40221456,66.25938867,89.22360681
SVN,2013,PISA_Average,Female,HiY,81.13313854,72.40503489,89.22360681
SVN,2013,PISA_Average,Male,HiY,68.58801512,60.96574349,89.22360681
SVN,2013,Work,All,HiY,63.35612687,61.12122283,97.16018185
SVN,2014,Education,All,HiY,84.61045324,80.52316934,94.59506518
SVN,2014,Education,Female,HiY,88.37154268,83.99148745,94.59506518
SVN,2014,Education,Male,HiY,81.33413492,77.50725175,94.59506518
SVN,2014,Health,All,HiY,94.80814179,93.77750894,99.36195098
SVN,2014,Housing,All,HiY,91.04497954,90.06555655,98.83646745
SVN,2014,PISA_Average,All,HiY,74.40221456,66.25938867,89.22360681
SVN,2014,PISA_Average,Female,HiY,81.13313854,72.40503489,89.22360681
SVN,2014,PISA_Average,Male,HiY,68.58801512,60.96574349,89.22360681
SVN,2014,Work,All,HiY,61.56436369,59.44993326,97.30802964
SVN,2015,Education,All,HiY,88.70381182,84.49585931,94.81130574
SVN,2015,Education,Female,HiY,91.6550726,87.23481031,94.81130574
SVN,2015,Education,Male,HiY,86.01012103,81.99570017,94.81130574
SVN,2015,Health,All,HiY,94.779077,93.75478712,99.3685446
SVN,2015,Housing,All,HiY,90.9937226,90.08197846,98.91917258
SVN,2015,PISA_Average,All,HiY,80.98756899,72.57166399,89.62261148
SVN,2015,PISA_Average,Female,HiY,85.96907227,77.12854767,89.62261148
SVN,2015,PISA_Average,Male,HiY,76.45782976,68.42898805,89.62261148
SVN,2015,Work,All,HiY,60.82252523,58.8657185,97.42378528
SVN,2016,Education,All,HiY,88.18519509,83.97724258,94.81130574
SVN,2016,Education,Female,HiY,91.12630996,86.70604766,94.81130574
SVN,2016,Education,Male,HiY,85.50135108,81.48693022,94.81130574
SVN,2016,Health,All,HiY,94.50777447,93.49392967,99.3776818
SVN,2016,Housing,All,HiY,90.75356055,89.93814226,99.03406842
SVN,2016,PISA_Average,All,HiY,80.98756899,72.57166399,89.62261148
SVN,2016,PISA_Average,Female,HiY,85.96907227,77.12854767,89.62261148
SVN,2016,PISA_Average,Male,HiY,76.45782976,68.42898805,89.62261148
SVN,2016,Work,All,HiY,62.89665443,60.94918092,97.58416398
SVN,2017,Education,All,HiY,88.24947086,84.04151836,94.81130574
SVN,2017,Education,Female,HiY,91.22701003,86.80674774,94.81130574
SVN,2017,Education,Male,HiY,85.53059564,81.51617478,94.81130574
SVN,2017,Health,All,HiY,94.43521091,93.43493086,99.39132459
SVN,2017,Housing,All,HiY,91.02788952,90.35810894,99.20624134
SVN,2017,PISA_Average,All,HiY,80.98756899,72.57166399,89.62261148
SVN,2017,PISA_Average,Female,HiY,85.96907227,77.12854767,89.62261148
SVN,2017,PISA_Average,Male,HiY,76.45782976,68.42898805,89.62261148
SVN,2017,Work,All,HiY,65.54043538,63.76595365,97.82358119
SWE,2007,Education,All,Core,89.5668016,89.5668016,100
SWE,2007,Education,Female,Core,89.18656133,89.18656133,100
SWE,2007,Education,Male,Core,89.93048793,89.93048793,100
SWE,2007,Housing,All,Core,99.19179679,99.19179679,100
SWE,2007,Work,All,Core,98.58680576,98.58680576,100
SWE,2008,Education,All,Core,94.09794452,94.09794452,100
SWE,2008,Education,Female,Core,93.33058293,93.33058293,100
SWE,2008,Education,Male,Core,94.83714805,94.83714805,100
SWE,2008,Housing,All,Core,99.19514496,99.19514496,100
SWE,2008,Work,All,Core,98.03513422,98.03513422,100
SWE,2009,Education,All,Core,95.31819198,95.31819198,100
SWE,2009,Education,Female,Core,92.13708691,92.13708691,100
SWE,2009,Education,Male,Core,93.69590585,93.69590585,100
SWE,2009,Housing,All,Core,99.21485616,99.21485616,100
SWE,2009,Work,All,Core,98.08489313,98.08489313,100
SWE,2010,Education,All,Core,94.12203219,94.12203219,100
SWE,2010,Education,Female,Core,90.85805466,90.85805466,100
SWE,2010,Education,Male,Core,92.41517617,92.41517617,100
SWE,2010,Housing,All,Core,99.19381874,99.19381874,100
SWE,2010,Work,All,Core,98.03540795,98.03540795,100
SWE,2011,Education,All,Core,93.39862581,93.39862581,100
SWE,2011,Education,Female,Core,89.92281766,89.92281766,100
SWE,2011,Education,Male,Core,91.42368689,91.42368689,100
SWE,2011,Housing,All,Core,99.18362893,99.18362893,100
SWE,2011,Work,All,Core,98.01338883,98.01338883,100
SWE,2012,Education,All,Core,94.36328654,94.36328654,100
SWE,2012,Education,Female,Core,90.50128881,90.50128881,100
SWE,2012,Education,Male,Core,92.09219069,92.09219069,100
SWE,2012,Housing,All,Core,99.18760954,99.18760954,100
SWE,2012,Work,All,Core,98.58800483,98.58800483,100
SWE,2013,Education,All,Core,95.00946005,95.00946005,100
SWE,2013,Education,Female,Core,91.56336172,91.56336172,100
SWE,2013,Education,Male,Core,93.35580932,93.35580932,100
SWE,2013,Housing,All,Core,99.18381856,99.18381856,100
SWE,2013,Work,All,Core,98.02454973,98.02454973,100
SWE,2014,Education,All,Core,96.46288661,96.46288661,100
SWE,2014,Education,Female,Core,92.90111738,92.90111738,100
SWE,2014,Education,Male,Core,94.67040234,94.67040234,100
SWE,2014,Housing,All,Core,99.17399,99.17399,100
SWE,2014,Work,All,Core,98.00767835,98.00767835,100
SWE,2015,Education,All,Core,98.04747099,98.04747099,100
SWE,2015,Education,Female,Core,94.71822784,94.71822784,100
SWE,2015,Education,Male,Core,96.51479689,96.51479689,100
SWE,2015,Housing,All,Core,99.15763378,99.15763378,100
SWE,2015,Work,All,Core,97.97518676,97.97518676,100
SWE,2016,Education,All,Core,97.58305595,97.58305595,100
SWE,2016,Education,Female,Core,94.71822784,94.71822784,100
SWE,2016,Education,Male,Core,96.51479689,96.51479689,100
SWE,2016,Housing,All,Core,99.15005052,99.15005052,100
SWE,2016,Work,All,Core,97.97518676,97.97518676,100
SWE,2017,Education,All,Core,97.11484719,97.11484719,100
SWE,2017,Education,Female,Core,94.71822784,94.71822784,100
SWE,2017,Education,Male,Core,96.51479689,96.51479689,100
SWE,2017,Housing,All,Core,99.14283876,99.14283876,100
SWE,2017,Work,All,Core,97.97518676,97.97518676,100
SWE,2007,Education,All,HiY,86.61756464,84.02523868,96.53118991
SWE,2007,Education,Female,HiY,88.36629485,85.68700295,96.53118991
SWE,2007,Education,Male,HiY,85.11102084,82.59344286,96.53118991
SWE,2007,Health,All,HiY,96.49710092,95.65867199,99.58561503
SWE,2007,PISA_Average,All,HiY,75.12845557,69.94380366,93.06237982
SWE,2007,PISA_Average,Female,HiY,78.64435683,73.28577303,93.06237982
SWE,2007,PISA_Average,Male,HiY,72.09785901,67.06270304,93.06237982
SWE,2007,Work,All,HiY,88.79382195,87.81395384,99.02843216
SWE,2008,Education,All,HiY,85.80089425,83.20856829,96.53118991
SWE,2008,Education,Female,HiY,87.59599774,84.91670584,96.53118991
SWE,2008,Education,Male,HiY,84.25031017,81.73273219,96.53118991
SWE,2008,Health,All,HiY,96.35059045,95.50804806,99.58136974
SWE,2008,PISA_Average,All,HiY,75.12845557,69.94380366,93.06237982
SWE,2008,PISA_Average,Female,HiY,78.64435683,73.28577303,93.06237982
SWE,2008,PISA_Average,Male,HiY,72.09785901,67.06270304,93.06237982
SWE,2008,Work,All,HiY,89.31888473,88.33389413,99.02580909
SWE,2009,Education,All,HiY,82.69729926,80.14578639,96.40038716
SWE,2009,Education,Female,HiY,84.93067096,82.25398338,96.40038716
SWE,2009,Education,Male,HiY,80.50724814,78.07854625,96.40038716
SWE,2009,Health,All,HiY,96.85973531,95.99131091,99.55916446
SWE,2009,PISA_Average,All,HiY,71.25466315,66.1516374,92.80077431
SWE,2009,PISA_Average,Female,HiY,75.70069531,70.34732015,92.80077431
SWE,2009,PISA_Average,Male,HiY,66.89421935,62.03681557,92.80077431
SWE,2009,Work,All,HiY,89.0535498,88.06029255,99.01188885
SWE,2010,Education,All,HiY,81.41738294,78.86587007,96.40038716
SWE,2010,Education,Female,HiY,83.65163871,80.97495113,96.40038716
SWE,2010,Education,Male,HiY,79.22651846,76.79781657,96.40038716
SWE,2010,Health,All,HiY,96.71242049,95.86575149,99.58125218
SWE,2010,PISA_Average,All,HiY,71.25466315,66.1516374,92.80077431
SWE,2010,PISA_Average,Female,HiY,75.70069531,70.34732015,92.80077431
SWE,2010,PISA_Average,Male,HiY,66.89421935,62.03681557,92.80077431
SWE,2010,Work,All,HiY,85.75854518,84.79552603,99.02573628
SWE,2011,Education,All,HiY,80.45323248,77.90171961,96.40038716
SWE,2011,Education,Female,HiY,82.7164017,80.03971413,96.40038716
SWE,2011,Education,Male,HiY,78.23502918,75.80632729,96.40038716
SWE,2011,Health,All,HiY,96.70643701,95.86916321,99.59055392
SWE,2011,PISA_Average,All,HiY,71.25466315,66.1516374,92.80077431
SWE,2011,PISA_Average,Female,HiY,75.70069531,70.34732015,92.80077431
SWE,2011,PISA_Average,Male,HiY,66.89421935,62.03681557,92.80077431
SWE,2011,Work,All,HiY,84.99033745,84.0357968,99.0314686
SWE,2012,Education,All,HiY,77.28248365,75.13998393,96.61846437
SWE,2012,Education,Female,HiY,79.81944108,77.53468788,96.61846437
SWE,2012,Education,Male,HiY,74.79621895,72.78747281,96.61846437
SWE,2012,Health,All,HiY,97.12268894,96.27670579,99.58490753
SWE,2012,Housing,All,HiY,71.12518827,71.12518827,100
SWE,2012,PISA_Average,All,HiY,63.66368658,59.37868715,93.23692874
SWE,2012,PISA_Average,Female,HiY,68.74983175,64.18032534,93.23692874
SWE,2012,PISA_Average,Male,HiY,58.67959128,54.66209899,93.23692874
SWE,2012,Work,All,HiY,85.52941401,84.56929885,99.02799585
SWE,2013,Education,All,HiY,78.44828576,76.30578604,96.61846437
SWE,2013,Education,Female,HiY,80.88151398,78.59676078,96.61846437
SWE,2013,Education,Male,HiY,76.05983758,74.05109144,96.61846437
SWE,2013,Health,All,HiY,97.03582596,96.19103373,99.585878
SWE,2013,Housing,All,HiY,71.22368253,71.22368253,100
SWE,2013,PISA_Average,All,HiY,63.66368658,59.37868715,93.23692874
SWE,2013,PISA_Average,Female,HiY,68.74983175,64.18032534,93.23692874
SWE,2013,PISA_Average,Male,HiY,58.67959128,54.66209899,93.23692874
SWE,2013,Work,All,HiY,79.8187503,79.13979514,99.25748155
SWE,2014,Education,All,HiY,79.77430125,77.63180154,96.61846437
SWE,2014,Education,Female,HiY,82.21926965,79.93451644,96.61846437
SWE,2014,Education,Male,HiY,77.3744306,75.36568445,96.61846437
SWE,2014,Health,All,HiY,96.80298582,95.96627525,99.59291601
SWE,2014,Housing,All,HiY,70.0380792,70.0380792,100
SWE,2014,PISA_Average,All,HiY,63.66368658,59.37868715,93.23692874
SWE,2014,PISA_Average,Female,HiY,68.74983175,64.18032534,93.23692874
SWE,2014,PISA_Average,Male,HiY,58.67959128,54.66209899,93.23692874
SWE,2014,Work,All,HiY,79.02757947,78.40656544,99.31876345
SWE,2015,Education,All,HiY,84.84409831,82.59632116,96.7961892
SWE,2015,Education,Female,HiY,87.41728459,85.02548613,96.7961892
SWE,2015,Education,Male,HiY,82.90978937,80.77427081,96.7961892
SWE,2015,Food,All,HiY,97.80564612,96.15721273,98.81206122
SWE,2015,Health,All,HiY,96.95189034,96.12762651,99.60597761
SWE,2015,Housing,All,HiY,63.92237776,63.92237776,100
SWE,2015,PISA_Average,All,HiY,70.14055459,65.64500029,93.59237841
SWE,2015,PISA_Average,Female,HiY,75.51164071,70.72804379,93.59237841
SWE,2015,PISA_Average,Male,HiY,66.06151972,61.7904826,93.59237841
SWE,2015,SER_Average,All,HiY,84.27497278,83.22653851,98.92934769
SWE,2015,Work,All,HiY,77.85085137,77.32915441,99.43251044
SWE,2016,Education,All,HiY,84.4762634,82.22848624,96.7961892
SWE,2016,Education,Female,HiY,87.41728459,85.02548613,96.7961892
SWE,2016,Education,Male,HiY,82.90978937,80.77427081,96.7961892
SWE,2016,Food,All,HiY,96.52661126,94.90911272,98.82552902
SWE,2016,Health,All,HiY,96.94796156,96.12753693,99.61038742
SWE,2016,Housing,All,HiY,69.71098229,69.71098229,100
SWE,2016,PISA_Average,All,HiY,70.14055459,65.64500029,93.59237841
SWE,2016,PISA_Average,Female,HiY,75.51164071,70.72804379,93.59237841
SWE,2016,PISA_Average,Male,HiY,66.06151972,61.7904826,93.59237841
SWE,2016,SER_Average,All,HiY,85.22830554,84.19217698,98.9406048
SWE,2016,Work,All,HiY,78.47970918,77.98476673,99.47091834
SWE,2017,Education,All,HiY,84.4762634,82.22848624,96.7961892
SWE,2017,Education,Female,HiY,87.41728459,85.02548613,96.7961892
SWE,2017,Education,Male,HiY,82.90978937,80.77427081,96.7961892
SWE,2017,Food,All,HiY,96.33534886,94.72959972,98.83776059
SWE,2017,Health,All,HiY,96.94261329,96.12380048,99.61164955
SWE,2017,Housing,All,HiY,66.62684315,66.62684315,100
SWE,2017,PISA_Average,All,HiY,70.14055459,65.64500029,93.59237841
SWE,2017,PISA_Average,Female,HiY,75.51164071,70.72804379,93.59237841
SWE,2017,PISA_Average,Male,HiY,66.06151972,61.7904826,93.59237841
SWE,2017,SER_Average,All,HiY,84.47867091,83.45136352,98.95028243
SWE,2017,Work,All,HiY,78.01228585,77.548088,99.50581283
SWZ,2007,Food,All,Core,60.86420879,59.22038981,97.29920258
SWZ,2007,Food,Female,Core,66.10315275,64.31784051,97.29920258
SWZ,2007,Food,Male,Core,55.47117763,53.97301349,97.29920258
SWZ,2007,Health,All,Core,51.25369403,49.54287114,96.65080011
SWZ,2007,Housing,All,Core,41.78489311,41.78489311,100
SWZ,2007,Work,All,Core,26.42596772,26.42596772,100
SWZ,2008,Food,All,Core,43.96436797,42.87856072,97.5302562
SWZ,2008,Food,Female,Core,66.10315275,64.31784051,97.29920258
SWZ,2008,Food,Male,Core,55.47117763,53.97301349,97.29920258
SWZ,2008,Health,All,Core,52.83192158,51.0728591,96.65302497
SWZ,2008,Housing,All,Core,42.74150318,42.74150318,100
SWZ,2008,Work,All,Core,26.42596772,26.42596772,100
SWZ,2009,Education,All,Core,50.48278359,49.47977703,97.37329785
SWZ,2009,Education,Female,Core,51.76283946,50.67213588,97.37329785
SWZ,2009,Education,Male,Core,49.12236409,48.21151387,97.37329785
SWZ,2009,Food,All,Core,43.96436797,42.87856072,97.5302562
SWZ,2009,Food,Female,Core,66.10315275,64.31784051,97.29920258
SWZ,2009,Food,Male,Core,55.47117763,53.97301349,97.29920258
SWZ,2009,Health,All,Core,54.79805015,52.98667515,96.66834657
SWZ,2009,Housing,All,Core,43.58938519,43.58938519,100
SWZ,2009,SER_Average,All,Core,44.29368159,43.51364383,98.31438012
SWZ,2009,Work,All,Core,28.63382105,28.63382105,100
SWZ,2010,Education,All,Core,56.17567749,55.19277593,97.48150469
SWZ,2010,Education,Female,Core,57.43338772,56.355364,97.48150469
SWZ,2010,Education,Male,Core,54.847166,53.96323239,97.48150469
SWZ,2010,Food,All,Core,58.28001718,56.97151424,97.75480002
SWZ,2010,Food,Female,Core,62.72770212,61.31933976,97.75480002
SWZ,2010,Food,Male,Core,53.52559707,52.32384037,97.75480002
SWZ,2010,Health,All,Core,62.9906867,60.91775641,96.78072551
SWZ,2010,Housing,All,Core,44.07246036,44.07246036,100
SWZ,2010,SER_Average,All,Core,50.03053255,49.1576656,98.40340604
SWZ,2010,Work,All,Core,28.63382105,28.63382105,100
SWZ,2011,Education,All,Core,58.94477756,57.91877784,97.53558395
SWZ,2011,Education,Female,Core,57.08316606,55.9978728,97.53558395
SWZ,2011,Education,Male,Core,60.93273268,59.96747967,97.53558395
SWZ,2011,Food,All,Core,58.28001718,56.97151424,97.75480002
SWZ,2011,Food,Female,Core,62.72770212,61.31933976,97.75480002
SWZ,2011,Food,Male,Core,53.52559707,52.32384037,97.75480002
SWZ,2011,Health,All,Core,65.19662809,63.07359673,96.80787353
SWZ,2011,Housing,All,Core,44.83045823,44.83045823,100
SWZ,2011,SER_Average,All,Core,51.17714042,50.28563362,98.4196515
SWZ,2011,Work,All,Core,28.63382105,28.63382105,100
SWZ,2012,Education,All,Core,57.8631288,56.89136583,97.69055749
SWZ,2012,Education,Female,Core,57.76870268,56.72077428,97.69055749
SWZ,2012,Education,Male,Core,57.9954022,57.10059619,97.69055749
SWZ,2012,Food,All,Core,58.28001718,56.97151424,97.75480002
SWZ,2012,Food,Female,Core,62.72770212,61.31933976,97.75480002
SWZ,2012,Food,Male,Core,53.52559707,52.32384037,97.75480002
SWZ,2012,Health,All,Core,66.80363703,64.6667578,96.8857374
SWZ,2012,Housing,All,Core,45.05864495,45.05864495,100
SWZ,2012,SER_Average,All,Core,51.3278498,50.44442078,98.46621898
SWZ,2012,Work,All,Core,28.63382105,28.63382105,100
SWZ,2013,Education,All,Core,53.25875739,52.35745361,97.79133122
SWZ,2013,Education,Female,Core,54.49364169,53.50021093,97.79133122
SWZ,2013,Education,Male,Core,52.04153551,51.23223716,97.79133122
SWZ,2013,Food,All,Core,58.28001718,56.97151424,97.75480002
SWZ,2013,Food,Female,Core,62.72770212,61.31933976,97.75480002
SWZ,2013,Food,Male,Core,53.52559707,52.32384037,97.75480002
SWZ,2013,Health,All,Core,67.43307128,65.30123069,96.9364225
SWZ,2013,Housing,All,Core,45.5653689,45.5653689,100
SWZ,2013,SER_Average,All,Core,50.63420716,49.7658777,98.49651075
SWZ,2013,Work,All,Core,28.63382105,28.63382105,100
SWZ,2014,Education,All,Core,54.72385249,53.79036293,97.79643043
SWZ,2014,Education,Female,Core,56.64180098,55.59273156,97.79643043
SWZ,2014,Education,Male,Core,52.83634225,52.01747637,97.79643043
SWZ,2014,Food,All,Core,66.36929741,65.2173913,98.26439913
SWZ,2014,Food,Female,Core,62.72770212,61.31933976,97.75480002
SWZ,2014,Food,Male,Core,53.52559707,52.32384037,97.75480002
SWZ,2014,Health,All,Core,68.33677556,66.28120605,97.06674723
SWZ,2014,Housing,All,Core,46.603981,46.603981,100
SWZ,2014,SER_Average,All,Core,52.9335455,52.10535247,98.62551536
SWZ,2014,Work,All,Core,28.63382105,28.63382105,100
SWZ,2015,Education,All,Core,54.19198067,53.25197672,97.84303663
SWZ,2015,Education,Female,Core,56.4067365,55.34521698,97.84303663
SWZ,2015,Education,Male,Core,52.00737501,51.18779561,97.84303663
SWZ,2015,Food,All,Core,66.36929741,65.2173913,98.26439913
SWZ,2015,Food,Female,Core,62.72770212,61.31933976,97.75480002
SWZ,2015,Food,Male,Core,53.52559707,52.32384037,97.75480002
SWZ,2015,Health,All,Core,69.16933315,67.10352253,97.0902034
SWZ,2015,Housing,All,Core,47.43615453,47.43615453,100
SWZ,2015,SER_Average,All,Core,53.16011736,52.32857323,98.63952783
SWZ,2015,Work,All,Core,28.63382105,28.63382105,100
SWZ,2016,Education,All,Core,54.24809644,53.3080925,97.84303663
SWZ,2016,Education,Female,Core,56.45537633,55.39385681,97.84303663
SWZ,2016,Education,Male,Core,52.06788698,51.24830757,97.84303663
SWZ,2016,Food,All,Core,66.36929741,65.2173913,98.26439913
SWZ,2016,Food,Female,Core,62.72770212,61.31933976,97.75480002
SWZ,2016,Food,Male,Core,53.52559707,52.32384037,97.75480002
SWZ,2016,Health,All,Core,69.69092039,67.61347803,97.09597805
SWZ,2016,Housing,All,Core,48.48257046,48.48257046,100
SWZ,2016,SER_Average,All,Core,53.48494115,52.65107067,98.64068276
SWZ,2016,Work,All,Core,28.63382105,28.63382105,100
SWZ,2017,Education,All,Core,52.51670828,51.57670434,97.84303663
SWZ,2017,Education,Female,Core,55.19445498,54.13293546,97.84303663
SWZ,2017,Education,Male,Core,49.86305439,49.04347498,97.84303663
SWZ,2017,Food,All,Core,66.36929741,65.2173913,98.26439913
SWZ,2017,Food,Female,Core,62.72770212,61.31933976,97.75480002
SWZ,2017,Food,Male,Core,53.52559707,52.32384037,97.75480002
SWZ,2017,Health,All,Core,70.46529321,68.37619068,97.11240537
SWZ,2017,Housing,All,Core,48.34374684,48.34374684,100
SWZ,2017,SER_Average,All,Core,53.26577336,52.42957084,98.64396823
SWZ,2017,Work,All,Core,28.63382105,28.63382105,100
SWZ,2017,Food,All,HiY,35.33011986,33.15217391,93.83544138
SXM,2009,Housing,All,Core,91.65441925,91.65441925,100
SXM,2010,Housing,All,Core,91.26942909,91.26942909,100
SXM,2011,Housing,All,Core,90.76298269,90.76298269,100
SXM,2012,Housing,All,Core,90.6134239,90.6134239,100
SXM,2013,Housing,All,Core,90.55883362,90.55883362,100
SXM,2014,Housing,All,Core,90.6168144,90.6168144,100
SXM,2015,Housing,All,Core,90.72339764,90.72339764,100
SXM,2016,Housing,All,Core,90.82887014,90.82887014,100
SXM,2017,Housing,All,Core,91.25671871,91.25671871,100
SYC,2007,Education,All,Core,82.40169691,82.09620735,99.61695439
SYC,2007,Education,Female,Core,81.09946883,80.77906182,99.61695439
SYC,2007,Education,Male,Core,77.64792459,77.35624154,99.61695439
SYC,2007,Housing,All,Core,90.87908686,90.87908686,100
SYC,2008,Education,All,Core,81.08615621,80.74269235,99.55464698
SYC,2008,Education,Female,Core,80.18321613,79.81885182,99.55464698
SYC,2008,Education,Male,Core,75.98029197,75.65601654,99.55464698
SYC,2008,Housing,All,Core,91.78732535,91.78732535,100
SYC,2009,Education,All,Core,81.02230523,80.66254735,99.53274561
SYC,2009,Education,Female,Core,79.8220445,79.44313682,99.53274561
SYC,2009,Education,Male,Core,76.19560113,75.85336654,99.53274561
SYC,2009,Housing,All,Core,92.56490413,92.56490413,100
SYC,2010,Education,All,Core,80.17899831,79.85969235,99.57599653
SYC,2010,Education,Female,Core,78.11355822,77.78421182,99.57599653
SYC,2010,Education,Male,Core,76.13783265,75.82776654,99.57599653
SYC,2010,Housing,All,Core,93.19139234,93.19139234,100
SYC,2011,Education,All,Core,64.31748862,64.19298735,99.71434425
SYC,2011,Education,Female,Core,60.64795809,60.52585682,99.71434425
SYC,2011,Education,Male,Core,61.75409048,61.62737154,99.71434425
SYC,2011,Housing,All,Core,93.62469074,93.62469074,100
SYC,2012,Education,All,Core,64.31748862,64.19298735,99.71434425
SYC,2012,Education,Female,Core,60.64795809,60.52585682,99.71434425
SYC,2012,Education,Male,Core,61.75409048,61.62737154,99.71434425
SYC,2012,Food,All,Core,89.31002243,89.31002243,100
SYC,2012,Housing,All,Core,94.34035338,94.34035338,100
SYC,2013,Education,All,Core,78.19989904,78.02781546,99.76807429
SYC,2013,Food,All,Core,89.31002243,89.31002243,100
SYC,2013,Housing,All,Core,94.72021188,94.72021188,100
SYC,2013,Work,All,Core,94.87606435,94.87606435,100
SYC,2014,Education,All,Core,77.05082058,76.90309357,99.80269901
SYC,2014,Food,All,Core,89.31002243,89.31002243,100
SYC,2014,Housing,All,Core,95.21619289,95.21619289,100
SYC,2014,Work,All,Core,94.87606435,94.87606435,100
SYC,2015,Education,All,Core,79.04153328,78.91075684,99.83330597
SYC,2015,Food,All,Core,89.31002243,89.31002243,100
SYC,2015,Housing,All,Core,95.15697124,95.15697124,100
SYC,2015,Work,All,Core,94.87606435,94.87606435,100
SYC,2016,Education,All,Core,79.02756705,78.92127299,99.86854481
SYC,2016,Food,All,Core,89.31002243,89.31002243,100
SYC,2016,Housing,All,Core,95.08593556,95.08593556,100
SYC,2016,Work,All,Core,94.87606435,94.87606435,100
SYC,2017,Education,All,Core,74.97064551,74.89258066,99.90217246
SYC,2017,Food,All,Core,89.31002243,89.31002243,100
SYC,2017,Housing,All,Core,95.01509442,95.01509442,100
SYC,2017,Work,All,Core,94.87606435,94.87606435,100
SYC,2015,Food,All,HiY,88.1507763,86.10076301,97.76865754
SYC,2016,Food,All,HiY,87.91369581,85.90187945,97.83739395
SYC,2017,Food,All,HiY,87.67861743,85.70368683,97.90290819
TCA,2011,Housing,All,Core,80.3062027,80.3062027,100
TCA,2012,Housing,All,Core,81.37075304,81.37075304,100
TCA,2013,Housing,All,Core,82.08062616,82.08062616,100
TCA,2014,Housing,All,Core,82.37320865,82.37320865,100
TCA,2015,Housing,All,Core,82.04668323,82.04668323,100
TCA,2016,Housing,All,Core,81.82536794,81.82536794,100
TCA,2017,Housing,All,Core,81.60452887,81.60452887,100
TCD,2007,Education,All,Core,38.8027088,33.96361,76.5378625
TCD,2007,Education,Female,Core,28.78970567,26.21564,76.5378625
TCD,2007,Education,Male,Core,48.71560289,41.634445,76.5378625
TCD,2007,Food,All,Core,49.18899096,36.28185907,73.76012063
